listing_id,amenity_id,amenity_type
48963695,6,Shampoo
48963695,147,Babysitter recommendations
48963695,53,Conditioner
48963695,8,Backyard
48963695,9,Wifi
48963695,80,Keypad
48963695,39,Bed linens
48963695,10,First aid kit
48963695,11,Hair dryer
48963695,12,Cooking basics
48963695,14,Dishwasher
48963695,40,TV
48963695,16,Iron
48963695,17,Refrigerator
48963695,18,Long term stays allowed
48963695,19,Carbon monoxide alarm
48963695,20,Microwave
48963695,203,Clothing storage
48963695,21,Kitchen
48963695,51,Single level home
48963695,44,Security cameras on property
48963695,86,Hot water kettle
48963695,73,Dining table
48963695,52,Shower gel
48963695,23,Dryer
48963695,22,Hangers
48963695,28,Fire extinguisher
48963695,76,Cleaning products
48963695,42,Private entrance
48963695,29,Washer
48963695,30,Free street parking
48963695,31,Dishes and silverware
48963695,32,Heating
48963695,33,Hot water
48963695,34,Smoke alarm
48963695,56,Body soap
48963695,57,Freezer
48982170,2,Free parking on premises
48982170,177,Mosquito net
48982170,3,Coffee maker
48982170,951,Wifi \u2013 36 Mbps
48982170,192,Fireplace guards
48982170,4,Essentials
48982170,564,50\ HDTV with Roku
48982170,174,Amazon Prime Video
48982170,38,Extra pillows and blankets
48982170,287,Portable heater
48982170,78,Outdoor dining area
48982170,209,Paid parking lot off premises
48982170,202,Record player
48982170,6,Shampoo
48982170,139,Keurig coffee machine
48982170,46,Ethernet connection
48982170,82,Room-darkening shades
48982170,39,Bed linens
48982170,10,First aid kit
48982170,11,Hair dryer
48982170,54,Pour-over coffee
48982170,12,Cooking basics
48982170,13,Luggage dropoff allowed
48982170,952,KITCHEN AID refrigerator
48982170,14,Dishwasher
48982170,55,Portable fans
48982170,122,Nespresso machine
48982170,66,Outdoor furniture
48982170,67,Pocket wifi
48982170,16,Iron
48982170,61,Lockbox
48982170,69,Free washer \u2013 In unit
48982170,70,Wine glasses
48982170,18,Long term stays allowed
48982170,19,Carbon monoxide alarm
48982170,237,Stainless steel electric stove
48982170,62,Laundromat nearby
48982170,20,Microwave
48982170,203,Clothing storage
48982170,21,Kitchen
48982170,51,Single level home
48982170,86,Hot water kettle
48982170,308,Dedicated workspace: monitor
48982170,244,desk
48982170,221,table
48982170,309,and office chair
48982170,22,Hangers
48982170,73,Dining table
48982170,25,High chair
48982170,74,Toaster
48982170,124,Beach essentials
48982170,27,Oven
48982170,28,Fire extinguisher
48982170,76,Cleaning products
48982170,42,Private entrance
48982170,30,Free street parking
48982170,31,Dishes and silverware
48982170,100,Gym
48982170,33,Hot water
48982170,953,iHome sound system with aux
48982170,262,Central air conditioning
48982170,34,Smoke alarm
48982170,77,Free dryer \u2013 In unit
48982170,35,Patio or balcony
48982170,57,Freezer
48982170,37,Indoor fireplace
48987540,3,Coffee maker
48987540,241,HDTV with Amazon Prime Video
48987540,117,Netflix
48987540,116,Roku
48987540,4,Essentials
48987540,287,Portable heater
48987540,38,Extra pillows and blankets
48987540,103,Ceiling fan
48987540,101,Paid parking on premises
48987540,954,whirlpool refrigerator
48987540,5,Pack \u2019n Play/travel crib
48987540,253,GE electric stove
48987540,6,Shampoo
48987540,45,Baking sheet
48987540,68,Central heating
48987540,46,Ethernet connection
48987540,53,Conditioner
48987540,243,Dedicated workspace: office chair
48987540,628,monitor
48987540,545,and desk
48987540,9,Wifi
48987540,219,Bidet
48987540,82,Room-darkening shades
48987540,39,Bed linens
48987540,10,First aid kit
48987540,11,Hair dryer
48987540,59,Bathtub
48987540,12,Cooking basics
48987540,13,Luggage dropoff allowed
48987540,14,Dishwasher
48987540,55,Portable fans
48987540,98,Elevator
48987540,16,Iron
48987540,70,Wine glasses
48987540,113,Portable air conditioning
48987540,18,Long term stays allowed
48987540,19,Carbon monoxide alarm
48987540,181,Paid street parking off premises
48987540,274,GE stainless steel oven
48987540,62,Laundromat nearby
48987540,20,Microwave
48987540,21,Kitchen
48987540,51,Single level home
48987540,86,Hot water kettle
48987540,73,Dining table
48987540,52,Shower gel
48987540,22,Hangers
48987540,74,Toaster
48987540,75,Radiant heating
48987540,28,Fire extinguisher
48987540,76,Cleaning products
48987540,30,Free street parking
48987540,31,Dishes and silverware
48987540,33,Hot water
48987540,34,Smoke alarm
48987540,56,Body soap
48987540,89,Clothing storage: closet and dresser
48987540,36,Host greets you
48987540,57,Freezer
48997877,3,Coffee maker
48997877,4,Essentials
48997877,38,Extra pillows and blankets
48997877,6,Shampoo
48997877,125,EV charger
48997877,9,Wifi
48997877,39,Bed linens
48997877,11,Hair dryer
48997877,12,Cooking basics
48997877,14,Dishwasher
48997877,40,TV
48997877,16,Iron
48997877,61,Lockbox
48997877,17,Refrigerator
48997877,48,BBQ grill
48997877,95,Hot tub
48997877,18,Long term stays allowed
48997877,19,Carbon monoxide alarm
48997877,20,Microwave
48997877,21,Kitchen
48997877,52,Shower gel
48997877,23,Dryer
48997877,22,Hangers
48997877,24,Stove
48997877,27,Oven
48997877,42,Private entrance
48997877,29,Washer
48997877,31,Dishes and silverware
48997877,100,Gym
48997877,33,Hot water
48997877,34,Smoke alarm
48997877,35,Patio or balcony
48998818,3,Coffee maker
48998818,4,Essentials
48998818,119,Mini fridge
48998818,6,Shampoo
48998818,7,Dedicated workspace
48998818,43,Lock on bedroom door
48998818,65,Smart lock
48998818,9,Wifi
48998818,39,Bed linens
48998818,10,First aid kit
48998818,11,Hair dryer
48998818,59,Bathtub
48998818,12,Cooking basics
48998818,60,Electric stove
48998818,16,Iron
48998818,17,Refrigerator
48998818,113,Portable air conditioning
48998818,18,Long term stays allowed
48998818,19,Carbon monoxide alarm
48998818,20,Microwave
48998818,21,Kitchen
48998818,44,Security cameras on property
48998818,86,Hot water kettle
48998818,52,Shower gel
48998818,27,Oven
48998818,28,Fire extinguisher
48998818,624,Suave conditioner
48998818,30,Free street parking
48998818,31,Dishes and silverware
48998818,32,Heating
48998818,33,Hot water
48998818,34,Smoke alarm
48998818,57,Freezer
49002486,2,Free parking on premises
49002486,177,Mosquito net
49002486,3,Coffee maker
49002486,4,Essentials
49002486,38,Extra pillows and blankets
49002486,178,Shared fenced garden or backyard
49002486,6,Shampoo
49002486,45,Baking sheet
49002486,68,Central heating
49002486,46,Ethernet connection
49002486,53,Conditioner
49002486,47,TV with standard cable
49002486,9,Wifi
49002486,80,Keypad
49002486,220,Stainless steel oven
49002486,39,Bed linens
49002486,10,First aid kit
49002486,59,Bathtub
49002486,11,Hair dryer
49002486,12,Cooking basics
49002486,13,Luggage dropoff allowed
49002486,14,Dishwasher
49002486,17,Refrigerator
49002486,105,Clothing storage: closet
49002486,19,Carbon monoxide alarm
49002486,49,Cable TV
49002486,20,Microwave
49002486,21,Kitchen
49002486,51,Single level home
49002486,44,Security cameras on property
49002486,73,Dining table
49002486,52,Shower gel
49002486,22,Hangers
49002486,57,Freezer
49002486,74,Toaster
49002486,28,Fire extinguisher
49002486,76,Cleaning products
49002486,42,Private entrance
49002486,391,Stainless steel gas stove
49002486,30,Free street parking
49002486,31,Dishes and silverware
49002486,33,Hot water
49002486,34,Smoke alarm
49002486,56,Body soap
49002486,263,Piano
49010380,2,Free parking on premises
49010380,3,Coffee maker
49010380,4,Essentials
49010380,78,Outdoor dining area
49010380,38,Extra pillows and blankets
49010380,5,Pack \u2019n Play/travel crib
49010380,6,Shampoo
49010380,108,Fire pit
49010380,147,Babysitter recommendations
49010380,46,Ethernet connection
49010380,9,Wifi
49010380,39,Bed linens
49010380,10,First aid kit
49010380,59,Bathtub
49010380,11,Hair dryer
49010380,138,Clothing storage: walk-in closet
49010380,12,Cooking basics
49010380,14,Dishwasher
49010380,273,Shared gym in building
49010380,55,Portable fans
49010380,66,Outdoor furniture
49010380,16,Iron
49010380,17,Refrigerator
49010380,18,Long term stays allowed
49010380,19,Carbon monoxide alarm
49010380,41,Air conditioning
49010380,20,Microwave
49010380,21,Kitchen
49010380,176,Shared pool
49010380,51,Single level home
49010380,247,TV with Roku
49010380,44,Security cameras on property
49010380,73,Dining table
49010380,52,Shower gel
49010380,22,Hangers
49010380,27,Oven
49010380,28,Fire extinguisher
49010380,76,Cleaning products
49010380,42,Private entrance
49010380,29,Washer
49010380,31,Dishes and silverware
49010380,32,Heating
49010380,33,Hot water
49010380,34,Smoke alarm
49010380,56,Body soap
49010380,77,Free dryer \u2013 In unit
49010380,35,Patio or balcony
49010380,57,Freezer
49011550,2,Free parking on premises
49011550,3,Coffee maker
49011550,4,Essentials
49011550,38,Extra pillows and blankets
49011550,103,Ceiling fan
49011550,79,Board games
49011550,6,Shampoo
49011550,45,Baking sheet
49011550,7,Dedicated workspace
49011550,65,Smart lock
49011550,46,Ethernet connection
49011550,8,Backyard
49011550,121,TV with Chromecast
49011550,220,Stainless steel oven
49011550,82,Room-darkening shades
49011550,39,Bed linens
49011550,10,First aid kit
49011550,11,Hair dryer
49011550,423,Clothing storage: walk-in closet and closet
49011550,12,Cooking basics
49011550,14,Dishwasher
49011550,66,Outdoor furniture
49011550,70,Wine glasses
49011550,17,Refrigerator
49011550,19,Carbon monoxide alarm
49011550,50,Barbecue utensils
49011550,41,Air conditioning
49011550,20,Microwave
49011550,21,Kitchen
49011550,72,Drying rack for clothing
49011550,754,Wifi \u2013 800 Mbps
49011550,73,Dining table
49011550,22,Hangers
49011550,24,Stove
49011550,74,Toaster
49011550,28,Fire extinguisher
49011550,76,Cleaning products
49011550,42,Private entrance
49011550,29,Washer
49011550,30,Free street parking
49011550,31,Dishes and silverware
49011550,32,Heating
49011550,33,Hot water
49011550,34,Smoke alarm
49011550,56,Body soap
49011550,77,Free dryer \u2013 In unit
49011550,35,Patio or balcony
49014583,3,Coffee maker
49014583,4,Essentials
49014583,38,Extra pillows and blankets
49014583,6,Shampoo
49014583,9,Wifi
49014583,39,Bed linens
49014583,11,Hair dryer
49014583,12,Cooking basics
49014583,14,Dishwasher
49014583,40,TV
49014583,16,Iron
49014583,61,Lockbox
49014583,17,Refrigerator
49014583,48,BBQ grill
49014583,18,Long term stays allowed
49014583,19,Carbon monoxide alarm
49014583,20,Microwave
49014583,21,Kitchen
49014583,52,Shower gel
49014583,23,Dryer
49014583,22,Hangers
49014583,24,Stove
49014583,27,Oven
49014583,42,Private entrance
49014583,29,Washer
49014583,31,Dishes and silverware
49014583,33,Hot water
49014583,34,Smoke alarm
49027091,2,Free parking on premises
49027091,4,Essentials
49027091,6,Shampoo
49027091,7,Dedicated workspace
49027091,65,Smart lock
49027091,9,Wifi
49027091,10,First aid kit
49027091,11,Hair dryer
49027091,12,Cooking basics
49027091,40,TV
49027091,16,Iron
49027091,17,Refrigerator
49027091,18,Long term stays allowed
49027091,19,Carbon monoxide alarm
49027091,21,Kitchen
49027091,22,Hangers
49027091,23,Dryer
49027091,28,Fire extinguisher
49027091,42,Private entrance
49027091,29,Washer
49027091,30,Free street parking
49027091,32,Heating
49027091,34,Smoke alarm
49030370,3,Coffee maker
49030370,111,Window AC unit
49030370,4,Essentials
49030370,38,Extra pillows and blankets
49030370,45,Baking sheet
49030370,139,Keurig coffee machine
49030370,7,Dedicated workspace
49030370,9,Wifi
49030370,39,Bed linens
49030370,10,First aid kit
49030370,11,Hair dryer
49030370,12,Cooking basics
49030370,13,Luggage dropoff allowed
49030370,14,Dishwasher
49030370,40,TV
49030370,55,Portable fans
49030370,17,Refrigerator
49030370,18,Long term stays allowed
49030370,20,Microwave
49030370,203,Clothing storage
49030370,21,Kitchen
49030370,44,Security cameras on property
49030370,333,Free driveway parking on premises
49030370,73,Dining table
49030370,22,Hangers
49030370,23,Dryer
49030370,24,Stove
49030370,27,Oven
49030370,28,Fire extinguisher
49030370,42,Private entrance
49030370,29,Washer
49030370,30,Free street parking
49030370,31,Dishes and silverware
49030370,32,Heating
49030370,33,Hot water
49030370,34,Smoke alarm
49030370,57,Freezer
49032725,2,Free parking on premises
49032725,4,Essentials
49032725,38,Extra pillows and blankets
49032725,103,Ceiling fan
49032725,119,Mini fridge
49032725,7,Dedicated workspace
49032725,43,Lock on bedroom door
49032725,9,Wifi
49032725,476,55\ TV with Amazon Prime Video
49032725,117,Netflix
49032725,82,Room-darkening shades
49032725,39,Bed linens
49032725,152,Clothing storage: dresser and closet
49032725,11,Hair dryer
49032725,13,Luggage dropoff allowed
49032725,55,Portable fans
49032725,16,Iron
49032725,61,Lockbox
49032725,141,Private fenced garden or backyard
49032725,48,BBQ grill
49032725,18,Long term stays allowed
49032725,19,Carbon monoxide alarm
49032725,41,Air conditioning
49032725,20,Microwave
49032725,44,Security cameras on property
49032725,22,Hangers
49032725,23,Dryer
49032725,224,Baby bath
49032725,114,Crib
49032725,42,Private entrance
49032725,29,Washer
49032725,30,Free street parking
49032725,32,Heating
49032725,33,Hot water
49032725,34,Smoke alarm
49032725,56,Body soap
49032725,36,Host greets you
49032725,249,Baby monitor
49032773,4,Essentials
49032773,6,Shampoo
49032773,7,Dedicated workspace
49032773,53,Conditioner
49032773,9,Wifi
49032773,39,Bed linens
49032773,11,Hair dryer
49032773,12,Cooking basics
49032773,13,Luggage dropoff allowed
49032773,14,Dishwasher
49032773,40,TV
49032773,107,Paid parking off premises
49032773,61,Lockbox
49032773,17,Refrigerator
49032773,18,Long term stays allowed
49032773,19,Carbon monoxide alarm
49032773,20,Microwave
49032773,21,Kitchen
49032773,22,Hangers
49032773,23,Dryer
49032773,24,Stove
49032773,27,Oven
49032773,42,Private entrance
49032773,29,Washer
49032773,30,Free street parking
49032773,31,Dishes and silverware
49032773,32,Heating
49032773,33,Hot water
49032773,34,Smoke alarm
49032773,56,Body soap
49032773,35,Patio or balcony
49032773,57,Freezer
49032851,4,Essentials
49032851,6,Shampoo
49032851,7,Dedicated workspace
49032851,9,Wifi
49032851,39,Bed linens
49032851,11,Hair dryer
49032851,12,Cooking basics
49032851,13,Luggage dropoff allowed
49032851,14,Dishwasher
49032851,40,TV
49032851,107,Paid parking off premises
49032851,61,Lockbox
49032851,17,Refrigerator
49032851,18,Long term stays allowed
49032851,19,Carbon monoxide alarm
49032851,20,Microwave
49032851,21,Kitchen
49032851,22,Hangers
49032851,23,Dryer
49032851,24,Stove
49032851,27,Oven
49032851,42,Private entrance
49032851,29,Washer
49032851,30,Free street parking
49032851,31,Dishes and silverware
49032851,32,Heating
49032851,33,Hot water
49032851,34,Smoke alarm
49032851,56,Body soap
49032851,35,Patio or balcony
49032851,57,Freezer
49042070,3,Coffee maker
49042070,4,Essentials
49042070,79,Board games
49042070,6,Shampoo
49042070,45,Baking sheet
49042070,53,Conditioner
49042070,9,Wifi
49042070,39,Bed linens
49042070,11,Hair dryer
49042070,12,Cooking basics
49042070,14,Dishwasher
49042070,40,TV
49042070,16,Iron
49042070,17,Refrigerator
49042070,70,Wine glasses
49042070,18,Long term stays allowed
49042070,19,Carbon monoxide alarm
49042070,50,Barbecue utensils
49042070,41,Air conditioning
49042070,20,Microwave
49042070,203,Clothing storage
49042070,21,Kitchen
49042070,86,Hot water kettle
49042070,73,Dining table
49042070,22,Hangers
49042070,23,Dryer
49042070,24,Stove
49042070,74,Toaster
49042070,27,Oven
49042070,76,Cleaning products
49042070,42,Private entrance
49042070,29,Washer
