id,amenities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49670559,"""Free parking on premises"""," ""Coffee maker"""," ""Baby safety gates"""," ""Fireplace guards"""," ""Essentials"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Central heating"""," ""Wifi"""," ""Clothing storage: dresser and closet"""," ""Hair dryer"""," ""HDTV with Amazon Prime Video", Apple TV, HBO Max, Netflix," Roku"""," ""Outlet covers"""," ""Cooking basics"""," ""Dishwasher"""," ""Portable fans"""," ""Children\u2019s books and toys"""," ""Lockbox"""," ""Free washer \u2013 In unit"""," ""Refrigerator"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hot water kettle"""," ""Changing table"""," ""Table corner guards"""," ""Hangers"""," ""Stove"""," ""High chair"""," ""Toaster"""," ""Crib"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Smoke alarm"""," ""Stainless steel oven"""," ""Free dryer \u2013 In unit"""," ""Rice maker"""," ""Patio or balcony"""," ""Freezer"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49672966,"""Coffee maker"""," ""Essentials"""," ""Shampoo"""," ""Dedicated workspace"""," ""Wifi"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Dishwasher"""," ""Portable fans"""," ""TV"""," ""Cleaning before checkout"""," ""Elevator"""," ""Iron"""," ""Lockbox"""," ""Clothing storage: walk-in closet and dresser"""," ""Refrigerator"""," ""Wine glasses"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Single level home"""," ""Hot water kettle"""," ""Dining table"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Oven"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Smoke alarm"""," ""Patio or balcony"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49679750,"""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Baking sheet"""," ""Dedicated workspace"""," ""Wifi"""," ""Bed linens"""," ""Bathtub"""," ""Clothing storage: walk-in closet"""," ""Paid dryer \u2013 In building"""," ""Cooking basics"""," ""Electric stove"""," ""Dishwasher"""," ""TV"""," ""Portable fans"""," ""Refrigerator"""," ""Wine glasses"""," ""Long term stays allowed"""," ""Paid washer \u2013 In building"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Security cameras on property"""," ""Dining table"""," ""Shower gel"""," ""Hangers"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Paid parking garage on premises"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49706027,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Keurig coffee machine"""," ""Dedicated workspace"""," ""Conditioner"""," ""Wifi"""," ""Keypad"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""40\"" TV with Amazon Prime Video"," Netflix"""," ""Dishwasher"""," ""Iron"""," ""Refrigerator"""," ""Wine glasses"""," ""Long term stays allowed"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Toaster"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Smoke alarm"""," ""Body soap"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49710829,"""Coffee maker"""," ""Essentials"""," ""Mini fridge"""," ""Shampoo"""," ""Keurig coffee machine"""," ""Lock on bedroom door"""," ""Smart lock"""," ""Conditioner"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Bathtub"""," ""Iron"""," ""Wifi \u2013 195 Mbps"""," ""Clothing storage: closet"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Hot water kettle"""," ""Shower gel"""," ""Hangers"""," ""Fire extinguisher"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49710948,"""Coffee maker"""," ""Essentials"""," ""Mini fridge"""," ""Shampoo"""," ""Keurig coffee machine"""," ""Lock on bedroom door"""," ""Smart lock"""," ""Conditioner"""," ""Wifi"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Bathtub"""," ""Iron"""," ""Refrigerator"""," ""Clothing storage: closet"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Hot water kettle"""," ""Shower gel"""," ""Hangers"""," ""Fire extinguisher"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49712473,"""Fire extinguisher"""," ""Wifi"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Essentials"""," ""First aid kit"""," ""Air conditioning"""," ""Washer"""," ""Hair dryer"""," ""Kitchen"""," ""Cooking basics"""," ""Heating"""," ""Hot water"""," ""Security cameras on property"""," ""Smoke alarm"""," ""TV"""," ""Dedicated workspace"""," ""Dryer"""," ""Iron""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49716510,"""Coffee maker"""," ""Essentials"""," ""Outdoor dining area"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Keurig coffee machine"""," ""Dedicated workspace"""," ""Fire pit"""," ""Conditioner"""," ""Backyard"""," ""Wifi"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""TV"""," ""Outdoor furniture"""," ""Iron"""," ""Safe"""," ""Wine glasses"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Barbecue utensils"""," ""Microwave"""," ""Clothing storage"""," ""Kitchen"""," ""Drying rack for clothing"""," ""Hot water kettle"""," ""Dining table"""," ""Shower gel"""," ""Dryer"""," ""Hangers"""," ""Stove"""," ""Toaster"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Patio or balcony"""," ""Freezer"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49716625,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Baking sheet"""," ""Conditioner"""," ""Keypad"""," ""Stainless steel oven"""," ""Bed linens"""," ""First aid kit"""," ""Wifi \u2013 200 Mbps"""," ""Hair dryer"""," ""Bathtub"""," ""Cooking basics"""," ""Dishwasher"""," ""Dedicated workspace: desk and office chair"""," ""Iron"""," ""Free washer \u2013 In unit"""," ""Clothing storage: closet"""," ""Refrigerator"""," ""Wine glasses"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Air conditioning"""," ""Microwave"""," ""Children\u2019s dinnerware"""," ""Kitchen"""," ""Security cameras on property"""," ""Hot water kettle"""," ""Dining table"""," ""Shower gel"""," ""Hangers"""," ""Stove"""," ""55\"" HDTV with Roku"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Free dryer \u2013 In unit"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49717995,"""Coffee maker"""," ""Essentials"""," ""Shampoo"""," ""Baking sheet"""," ""Dedicated workspace"""," ""Ethernet connection"""," ""Conditioner"""," ""Wifi"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""TV"""," ""Iron"""," ""Paid parking off premises"""," ""Lockbox"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Air conditioning"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Oven"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49722195,"""Free parking on premises"""," ""Wifi"""," ""Long term stays allowed"""," ""Essentials"""," ""Private entrance"""," ""Washer"""," ""Microwave"""," ""Kitchen"""," ""Dishes and silverware"""," ""Heating"""," ""Shampoo"""," ""Security cameras on property"""," ""Smoke alarm"""," ""Cooking basics"""," ""Hangers"""," ""Dryer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49730127,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Dedicated workspace"""," ""Wifi"""," ""Room-darkening shades"""," ""Bed linens"""," ""Bathtub"""," ""Hair dryer"""," ""Dishwasher"""," ""TV"""," ""Iron"""," ""Lockbox"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Oven"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49732369,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Dedicated workspace"""," ""Wifi"""," ""Keypad"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""TV"""," ""Iron"""," ""Refrigerator"""," ""Carbon monoxide alarm"""," ""Air conditioning"""," ""Microwave"""," ""Kitchen"""," ""Security cameras on property"""," ""Hangers"""," ""Stove"""," ""Oven"""," ""Fire extinguisher"""," ""Private entrance"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49733369,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Mini fridge"""," ""Shampoo"""," ""Dedicated workspace"""," ""Smart lock"""," ""Conditioner"""," ""Wifi"""," ""Bed linens"""," ""Hair dryer"""," ""40\"" TV with Amazon Prime Video"," Netflix"""," ""Luggage dropoff allowed"""," ""Portable fans"""," ""Iron"""," ""Long term stays allowed"""," ""Laundromat nearby"""," ""Microwave"""," ""Clothing storage"""," ""Security cameras on property"""," ""Dining table"""," ""Shower gel"""," ""Hangers"""," ""Crib"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49738724,"""Free parking on premises"""," ""Coffee maker"""," ""Fireplace guards"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Ceiling fan"""," ""Board games"""," ""Shampoo"""," ""Dedicated workspace"""," ""Babysitter recommendations"""," ""TV with standard cable"""," ""Backyard"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Bikes"""," ""Bathtub"""," ""Hair dryer"""," ""Outlet covers"""," ""Pour-over coffee"""," ""Cooking basics"""," ""Dishwasher"""," ""Portable fans"""," ""Children\u2019s books and toys"""," ""Outdoor furniture"""," ""Iron"""," ""Lockbox"""," ""Wine glasses"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Trash compactor"""," ""Laundromat nearby"""," ""Microwave"""," ""Clothing storage"""," ""Kitchen"""," ""Drying rack for clothing"""," ""Security cameras on property"""," ""Dining table"""," ""Hangers"""," ""Dryer"""," ""Freezer"""," ""Stove"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony"""," ""Piano""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49760502,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Ceiling fan"""," ""Shampoo"""," ""Baking sheet"""," ""Wifi"""," ""Keypad"""," ""Bed linens"""," ""Hair dryer"""," ""Cooking basics"""," ""Dishwasher"""," ""Outdoor furniture"""," ""Refrigerator"""," ""Clothing storage: closet"""," ""Wine glasses"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Kitchen"""," ""Dining table"""," ""Shower gel"""," ""Dryer"""," ""Hangers"""," ""Stove"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Washer"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Private patio or balcony"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49766909,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Wifi"""," ""Bed linens"""," ""Cooking basics"""," ""Dishwasher"""," ""TV"""," ""Elevator"""," ""Lockbox"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Shower gel"""," ""Dryer"""," ""Hangers"""," ""Stove"""," ""Oven"""," ""Private entrance"""," ""Washer"""," ""Dishes and silverware"""," ""Gym"""," ""Hot water"""," ""Smoke alarm""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49770432,"""Free parking on premises"""," ""Essentials"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Ethernet connection"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Dishwasher"""," ""TV"""," ""Iron"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Air conditioning"""," ""Microwave"""," ""Kitchen"""," ""Security cameras on property"""," ""Hangers"""," ""Dryer"""," ""Oven"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Dishes and silverware"""," ""Heating"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49796935,"""Free parking on premises"""," ""Essentials"""," ""Shampoo"""," ""Baking sheet"""," ""Paid parking lot on premises \u2013 10 spaces"""," ""Conditioner"""," ""Wifi"""," ""Bed linens"""," ""Bathtub"""," ""Cooking basics"""," ""Paid dryer \u2013 In building"""," ""Electric stove"""," ""Portable fans"""," ""Dedicated workspace: table"""," ""Refrigerator"""," ""Clothing storage: closet"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Drying rack for clothing"""," ""Security cameras on property"""," ""Shower gel"""," ""Hangers"""," ""Toaster"""," ""Oven"""," ""Cleaning products"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49798293,"""Free parking on premises"""," ""Coffee maker"""," ""Window AC unit"""," ""Essentials"""," ""Ceiling fan"""," ""Board games"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Baking sheet"""," ""Central heating"""," ""Conditioner"""," ""Wifi"""," ""Room-darkening shades"""," ""Bed linens"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Dishwasher"""," ""TV"""," ""Portable fans"""," ""Outdoor furniture"""," ""Cleaning before checkout"""," ""Iron"""," ""Lockbox"""," ""Wine glasses"""," ""Refrigerator"""," ""Private garden or backyard"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Drying rack for clothing"""," ""Hot water kettle"""," ""Dining table"""," ""Shower gel"""," ""Hangers"""," ""Stove"""," ""Toaster"""," ""Clothing storage: closet", dresser," and walk-in closet"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Free dryer"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Hot water"""," ""Smoke alarm"""," ""Stainless steel oven"""," ""Private patio or balcony"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49798584,"""Coffee maker"""," ""Essentials"""," ""Outdoor dining area"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Baking sheet"""," ""Dedicated workspace"""," ""Conditioner"""," ""Wifi"""," ""Keypad"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Dishwasher"""," ""TV"""," ""Portable fans"""," ""Outdoor furniture"""," ""Iron"""," ""Wine glasses"""," ""Clothing storage: closet"""," ""Refrigerator"""," ""Private fenced garden or backyard"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Air conditioning"""," ""Microwave"""," ""Kitchen"""," ""Single level home"""," ""Hot water kettle"""," ""Shower gel"""," ""Dryer"""," ""Hangers"""," ""Stove"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49798698,"""Free parking on premises"""," ""Wifi"""," ""Long term stays allowed"""," ""Essentials"""," ""Washer"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Lock on bedroom door"""," ""Dryer"""," ""Backyard""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49799303,"""Essentials"""," ""Extra pillows and blankets"""," ""Building staff"""," ""Board games"""," ""Shampoo"""," ""Lock on bedroom door"""," ""Conditioner"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Luggage dropoff allowed"""," ""Iron"""," ""Paid parking off premises"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Laundromat nearby"""," ""Clothing storage"""," ""Hangers"""," ""Fire extinguisher"""," ""Washer"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Piano""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49799778,"""Essentials"""," ""Extra pillows and blankets"""," ""Building staff"""," ""Board games"""," ""Shampoo"""," ""Lock on bedroom door"""," ""Conditioner"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Luggage dropoff allowed"""," ""Iron"""," ""Paid parking off premises"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Laundromat nearby"""," ""Clothing storage"""," ""Hangers"""," ""Fire extinguisher"""," ""Washer"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Piano""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49800201,"""Essentials"""," ""Extra pillows and blankets"""," ""Building staff"""," ""Board games"""," ""Shampoo"""," ""Lock on bedroom door"""," ""Conditioner"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Luggage dropoff allowed"""," ""Iron"""," ""Paid parking off premises"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Laundromat nearby"""," ""Clothing storage"""," ""Hangers"""," ""Fire extinguisher"""," ""Washer"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Piano""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49800206,"""Essentials"""," ""Extra pillows and blankets"""," ""Building staff"""," ""Board games"""," ""Shampoo"""," ""Lock on bedroom door"""," ""Conditioner"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Luggage dropoff allowed"""," ""Iron"""," ""Paid parking off premises"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Laundromat nearby"""," ""Clothing storage"""," ""Hangers"""," ""Fire extinguisher"""," ""Washer"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Piano""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49800930,"""Essentials"""," ""Extra pillows and blankets"""," ""Building staff"""," ""Board games"""," ""Shampoo"""," ""Lock on bedroom door"""," ""Conditioner"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Luggage dropoff allowed"""," ""Iron"""," ""Paid parking off premises"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Laundromat nearby"""," ""Clothing storage"""," ""Hangers"""," ""Fire extinguisher"""," ""Washer"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Piano""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49801814,"""Essentials"""," ""Paid parking lot off premises"""," ""Shampoo"""," ""Baking sheet"""," ""Wifi"""," ""Room-darkening shades"""," ""Bed linens"""," ""Bathtub"""," ""43\"" TV"""," ""Paid dryer \u2013 In building"""," ""Cooking basics"""," ""Electric stove"""," ""Dedicated workspace: table"""," ""Refrigerator"""," ""Clothing storage: closet"""," ""Paid parking lot on premises \u2013 5 spaces"""," ""Long term stays allowed"""," ""Paid washer \u2013 In building"""," ""Microwave"""," ""Kitchen"""," ""Security cameras on property"""," ""Dining table"""," ""Shower gel"""," ""Hangers"""," ""Oven"""," ""Fire extinguisher"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49818159,"""Refrigerator"""," ""Wifi"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Essentials"""," ""Bed linens"""," ""Private entrance"""," ""Washer"""," ""Bathtub"""," ""Hair dryer"""," ""Kitchen"""," ""Heating"""," ""Shampoo"""," ""Smoke alarm"""," ""TV"""," ""Iron""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49818866,"""Free parking on premises"""," ""Fire extinguisher"""," ""Wifi"""," ""Carbon monoxide alarm"""," ""Essentials"""," ""Extra pillows and blankets"""," ""First aid kit"""," ""Bathtub"""," ""Hair dryer"""," ""Free street parking"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Smart lock""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49832497,"""Wifi"""," ""Carbon monoxide alarm"""," ""Essentials"""," ""First aid kit"""," ""Private entrance"""," ""Washer"""," ""Hair dryer"""," ""Kitchen"""," ""Cooking basics"""," ""Heating"""," ""Shampoo"""," ""Dedicated workspace"""," ""Indoor fireplace"""," ""Smoke alarm"""," ""TV"""," ""Hangers"""," ""Dryer"""," ""Elevator"""," ""Iron""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49838282,"""Free parking on premises"""," ""Essentials"""," ""Shampoo"""," ""Dedicated workspace"""," ""Wifi"""," ""Keypad"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""TV"""," ""Iron"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Air conditioning"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Heating"""," ""Smoke alarm"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49841461,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Keurig coffee machine"""," ""Ethernet connection"""," ""Conditioner"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Bathtub"""," ""Clothing storage: walk-in closet"""," ""Cooking basics"""," ""TV"""," ""Portable fans"""," ""Elevator"""," ""Iron"""," ""Lockbox"""," ""Wine glasses"""," ""Long term stays allowed"""," ""Microwave"""," ""Kitchen"""," ""Dining table"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Toaster"""," ""Oven"""," ""Private entrance"""," ""Washer"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Breakfast"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
